,ID1,Topic1,ID2,Topic2,Count
1681,136221,screenshots,158262,database,7.0
1684,136221,screenshots,158792,starbuck,13.0
1685,136226,linkedin,136114,adding,12.0
1686,136226,linkedin,136142,facebook,10.0
1688,136226,linkedin,136213,username,6.0
1689,136226,linkedin,136218,feedback,6.0
1690,136226,linkedin,136226,linkedin,22.0
1691,136226,linkedin,136241,blog,9.0
1692,136226,linkedin,136257,devkota,12.0
1693,136226,linkedin,136276,uploaded,6.0
1696,136226,linkedin,136354,unsubscribe,12.0
1697,136226,linkedin,136389,2016,153.0
1698,136226,linkedin,136435,asap,6.0
1699,136226,linkedin,136566,shapiro,12.0
1703,136226,linkedin,137098,anymore,6.0
1705,136226,linkedin,138900,14th,6.0
1706,136226,linkedin,139346,sms,10.0
1707,136226,linkedin,139543,san francisco,8.0
1710,136226,linkedin,140674,535,6.0
1711,136226,linkedin,140699,october 19,6.0
1713,136226,linkedin,141554,ids,12.0
1717,136226,linkedin,143483,june 1st,56.0
1718,136226,linkedin,143523,may 16,24.0
1723,136226,linkedin,156226,2017,12.0
1724,136226,linkedin,156235,cto,16.0
1726,136226,linkedin,156242,shrestha,14.0
1727,136226,linkedin,156243,don’t,18.0
1729,136226,linkedin,156328,etan,6.0
1730,136226,linkedin,156351,rowell,17.0
1731,136226,linkedin,156417,whitepages,19.0
1735,136226,linkedin,158334,Bryan Starbuck,11.0
1736,136226,linkedin,158792,starbuck,40.0
1741,136228,config,136228,config,28.0
1743,136228,config,136257,devkota,10.0
1744,136228,config,136275,saroj,39.0
1746,136228,config,136304,maharjan,19.0
1747,136228,config,136324,deployed,26.0
1748,136228,config,136389,2016,27.0
1749,136228,config,136566,shapiro,9.0
1753,136228,config,137862,may 1st,8.0
1754,136228,config,138439,sharma,15.0
1755,136228,config,138498,sushil,7.0
1756,136228,config,139147,san francisco ca,29.0
1758,136228,config,140565,248,12.0
1759,136228,config,140674,535,13.0
1764,136228,config,142931,nginx,6.0
1768,136228,config,144992,aug 19,15.0
1769,136228,config,145452,eng,95.0
1772,136228,config,148510,may 2nd,10.0
1773,136228,config,148696,capistrano,22.0
1778,136228,config,156226,2017,53.0
1780,136228,config,156235,cto,7.0
1783,136228,config,156243,don’t,8.0
1785,136228,config,156258,repo,37.0
1786,136228,config,156266,1st,95.0
1787,136228,config,156269,json,19.0
1792,136228,config,156351,rowell,7.0
1794,136228,config,156412,monit,13.0
1796,136228,config,156447,bryon,28.0
1797,136228,config,156475,mcdonald,27.0
1801,136228,config,156830,dec,48.0
1802,136228,config,156833,ssn,20.0
1804,136228,config,158262,database,7.0
1805,136228,config,158334,Bryan Starbuck,11.0
1806,136228,config,158792,starbuck,24.0
1808,136233,javascript,136086,ror,24.0
1810,136233,javascript,136162,css,12.0
1811,136233,javascript,136180,startups,6.0
1813,136233,javascript,136233,javascript,17.0
1818,136233,javascript,136352,i'd,7.0
1819,136233,javascript,136388,iphone,20.0
1820,136233,javascript,136520,ext,6.0
1821,136233,javascript,137060,html,13.0
1823,136233,javascript,137356,criteria,6.0
1825,136233,javascript,137529,kirkland,6.0
1826,136233,javascript,137533,recruiting,6.0
1827,136233,javascript,137553,april 1st,13.0
1832,136233,javascript,139609,aug 24,10.0
1833,136233,javascript,140138,11am,6.0
1834,136233,javascript,140143,10am,6.0
1835,136233,javascript,141183,ios,6.0
1837,136233,javascript,142180,postgresql,12.0
1841,136233,javascript,143028,mysql,12.0
1842,136233,javascript,143187,redmond,6.0
1843,136233,javascript,145452,eng,17.0
1844,136233,javascript,151256,256,6.0
1845,136233,javascript,151396,jruby,6.0
1846,136233,javascript,156175,bellevue,6.0
1847,136233,javascript,156226,2017,75.0
1848,136233,javascript,156235,cto,28.0
1850,136233,javascript,156243,don’t,6.0
1851,136233,javascript,156250,startup,6.0
1852,136233,javascript,156257,webapp,18.0
1856,136233,javascript,156352,paulus,18.0
1863,136233,javascript,158262,database,6.0
1864,136233,javascript,158334,Bryan Starbuck,12.0
1865,136233,javascript,158792,starbuck,56.0
1877,136240,let's,136240,let's,17.0
1878,136240,let's,136257,devkota,19.0
1880,136240,let's,136304,maharjan,9.0
1883,136240,let's,136389,2016,30.0
1885,136240,let's,136566,shapiro,13.0
1891,136240,let's,136821,pokhrel,6.0
1894,136240,let's,137139,nov,13.0
1902,136240,let's,137862,may 1st,28.0
1907,136240,let's,140451,gagan,8.0
1913,136240,let's,141774,2nd half,39.0
1921,136240,let's,145452,eng,108.0
1926,136240,let's,151965,runscope,8.0
1931,136240,let's,156226,2017,20.0
1932,136240,let's,156235,cto,13.0
1934,136240,let's,156242,shrestha,16.0
1937,136240,let's,156249,feb,30.0
1941,136240,let's,156266,1st,58.0
1943,136240,let's,156328,etan,13.0
1946,136240,let's,156351,rowell,20.0
1947,136240,let's,156352,paulus,8.0
1950,136240,let's,156386,andrew weiss,6.0
1953,136240,let's,156475,mcdonald,13.0
1958,136240,let's,156633,hii,12.0
1959,136240,let's,156830,dec,16.0
1963,136240,let's,158792,starbuck,32.0
1964,136241,blog,136142,facebook,11.0
1965,136241,blog,136218,feedback,14.0
1966,136241,blog,136226,linkedin,9.0
1967,136241,blog,136241,blog,72.0
1968,136241,blog,136286,ceo,9.0
1972,136241,blog,136354,unsubscribe,23.0
1974,136241,blog,136510,2000,11.0
1978,136241,blog,137098,anymore,9.0
1979,136241,blog,137778,checking,6.0
1981,136241,blog,138900,14th,9.0
1985,136241,blog,139543,san francisco,11.0
1986,136241,blog,140674,535,9.0
1987,136241,blog,142173,atlassian,19.0
1988,136241,blog,142175,pty ltd,11.0
1989,136241,blog,142176,341,11.0
1990,136241,blog,142177,nsw,11.0
1993,136241,blog,142941,voip,17.0
1994,136241,blog,143147,jira,8.0
1998,136241,blog,146706,twilio,10.0
1999,136241,blog,149151,softphone,8.0
2003,136241,blog,150147,sbc,8.0
2004,136241,blog,150689,emea,10.0
2005,136241,blog,151348,rollback,12.0
2007,136241,blog,156226,2017,90.0
2008,136241,blog,156245,rds,11.0
2009,136241,blog,156246,aws,19.0
2011,136241,blog,156261,postgres,9.0
2012,136241,blog,156296,incontact,206.0
2014,136241,blog,156302,apac,10.0
2015,136241,blog,156307,sonus,8.0
2016,136241,blog,156309,broadsoft,8.0
2017,136241,blog,156311,may 25th,6.0
2025,136257,devkota,136091,honeybadger,16.0
2026,136257,devkota,136095,hostname,6.0
2028,136257,devkota,136114,adding,28.0
2030,136257,devkota,136145,delivered,12.0
2032,136257,devkota,136162,css,10.0
2033,136257,devkota,136165,sidekiq,13.0
2035,136257,devkota,136181,having,26.0
2036,136257,devkota,136207,backend,39.0
2037,136257,devkota,136213,username,8.0
2039,136257,devkota,136218,feedback,55.0
2041,136257,devkota,136226,linkedin,12.0
2042,136257,devkota,136228,config,10.0
2044,136257,devkota,136240,let's,19.0
2045,136257,devkota,136257,devkota,330.0
2046,136257,devkota,136275,saroj,228.0
2047,136257,devkota,136276,uploaded,38.0
2049,136257,devkota,136304,maharjan,187.0
2050,136257,devkota,136324,deployed,34.0
2051,136257,devkota,136335,2015,10.0
2052,136257,devkota,136352,i'd,19.0
2053,136257,devkota,136389,2016,467.0
2054,136257,devkota,136416,switched,8.0
2055,136257,devkota,136435,asap,45.0
2056,136257,devkota,136447,preventing,25.0
2058,136257,devkota,136566,shapiro,294.0
2061,136257,devkota,136654,200,7.0
2062,136257,devkota,136716,btw,10.0
2063,136257,devkota,136786,linux,9.0
2064,136257,devkota,136809,sql,28.0
2065,136257,devkota,136821,pokhrel,48.0
2066,136257,devkota,136879,pokharel,107.0
2067,136257,devkota,137060,html,10.0
2068,136257,devkota,137070,100,7.0
2069,136257,devkota,137098,anymore,9.0
2070,136257,devkota,137139,nov,70.0
2071,136257,devkota,137143,9am,10.0
2073,136257,devkota,137202,clicking,13.0
2076,136257,devkota,137361,dnc,33.0
2077,136257,devkota,137427,1.5,12.0
2078,136257,devkota,137460,defaulting,6.0
2079,136257,devkota,137487,dont,14.0
2081,136257,devkota,137553,april 1st,185.0
2082,136257,devkota,137623,oct,157.0
2083,136257,devkota,137811,i.e,11.0
2084,136257,devkota,137862,may 1st,254.0
2086,136257,devkota,137975,183,8.0
2087,136257,devkota,138138,may 18,16.0
2088,136257,devkota,138439,sharma,16.0
2089,136257,devkota,138480,displaying,14.0
2090,136257,devkota,138498,sushil,52.0
2095,136257,devkota,138982,december 15,30.0
2096,136257,devkota,139147,san francisco ca,10.0
2097,136257,devkota,139346,sms,30.0
2101,136257,devkota,139520,30 days,10.0
2102,136257,devkota,139539,nov 23,10.0
2105,136257,devkota,139809,lamichhane,20.0
2107,136257,devkota,140180,sweeney,9.0
2111,136257,devkota,140451,gagan,210.0
2112,136257,devkota,140508,october 26,18.0
2114,136257,devkota,140572,july 19,9.0
2117,136257,devkota,140968,aug 3,14.0
2118,136257,devkota,141149,realtime,6.0
2119,136257,devkota,141181,functionality,17.0
2120,136257,devkota,141183,ios,89.0
2121,136257,devkota,141202,aug 25,6.0
2122,136257,devkota,141236,may 30,258.0
2123,136257,devkota,141296,handoff,28.0
2124,136257,devkota,141388,the r,8.0
2125,136257,devkota,141554,ids,29.0
2126,136257,devkota,141774,2nd half,752.0
2128,136257,devkota,142185,dns,10.0
2130,136257,devkota,142584,popup,18.0
2131,136257,devkota,142604,hellosign,60.0
2133,136257,devkota,142642,february 15,22.0
2134,136257,devkota,142763,oct 26,15.0
2136,136257,devkota,142871,september 30,13.0
2137,136257,devkota,142874,crm,80.0
2138,136257,devkota,142930,timeout,26.0
2142,136257,devkota,142976,dropdown,22.0
2143,136257,devkota,142981,the db,6.0
2144,136257,devkota,142995,timezone,28.0
2146,136257,devkota,143082,3.0,30.0
2147,136257,devkota,143220,clicked,13.0
2149,136257,devkota,143317,may 17,7.0
2151,136257,devkota,143483,june 1st,102.0
2152,136257,devkota,143523,may 16,65.0
2155,136257,devkota,143784,user id,6.0
2157,136257,devkota,145235,security,38.0
2158,136257,devkota,145452,eng,1871.0
2161,136257,devkota,146706,twilio,23.0
2163,136257,devkota,148510,may 2nd,159.0
2164,136257,devkota,148696,capistrano,19.0
2165,136257,devkota,149376,whitelist,15.0
2166,136257,devkota,149586,ftp server,6.0
2167,136257,devkota,149935,scoreboard,15.0
2168,136257,devkota,150019,ftp,45.0
2169,136257,devkota,150575,195,10.0
2170,136257,devkota,151396,jruby,12.0
2172,136257,devkota,151965,runscope,51.0
2174,136257,devkota,152149,aug 17,15.0
2175,136257,devkota,152591,nirajan,133.0
2177,136257,devkota,153316,sftp,28.0
2178,136257,devkota,153320,filtering,11.0
2179,136257,devkota,153668,whitelisting,15.0
2181,136257,devkota,155496,hipaa,20.0
2182,136257,devkota,156114,yaml,9.0
2183,136257,devkota,156175,bellevue,13.0
2184,136257,devkota,156226,2017,898.0
2185,136257,devkota,156234,bitbucket,11.0
2186,136257,devkota,156235,cto,265.0
2187,136257,devkota,156236,i’m,143.0
2188,136257,devkota,156242,shrestha,291.0
2189,136257,devkota,156243,don’t,57.0
2190,136257,devkota,156245,rds,22.0
2191,136257,devkota,156246,aws,84.0
2192,136257,devkota,156249,feb,608.0
2195,136257,devkota,156258,repo,10.0
2196,136257,devkota,156261,postgres,32.0
2197,136257,devkota,156266,1st,751.0
2198,136257,devkota,156269,json,41.0
2199,136257,devkota,156296,incontact,153.0
2200,136257,devkota,156328,etan,296.0
2201,136257,devkota,156332,westover,26.0
2203,136257,devkota,156345,justin mcdonald,429.0
2205,136257,devkota,156351,rowell,433.0
2206,136257,devkota,156352,paulus,301.0
2209,136257,devkota,156375,callback,26.0
2210,136257,devkota,156386,andrew weiss,9.0
2211,136257,devkota,156412,monit,91.0
2213,136257,devkota,156417,whitepages,44.0
2214,136257,devkota,156422,bhishma,21.0
2217,136257,devkota,156430,lookup,42.0
2218,136257,devkota,156439,dialer,61.0
2221,136257,devkota,156447,bryon,8.0
2224,136257,devkota,156466,andrew goldberg,9.0
2225,136257,devkota,156475,mcdonald,173.0
2226,136257,devkota,156499,reierson,30.0
2227,136257,devkota,156547,utm source,12.0
2228,136257,devkota,156548,utm medium,6.0
2232,136257,devkota,156577,timeouts,10.0
2234,136257,devkota,156585,nanpa,9.0
2237,136257,devkota,156611,tcp connection,55.0
2238,136257,devkota,156622,dob,12.0
2239,136257,devkota,156630,referrer,7.0
2240,136257,devkota,156633,hii,43.0
2244,136257,devkota,156830,dec,81.0
2245,136257,devkota,156833,ssn,9.0
2247,136257,devkota,157228,welcom,9.0
2248,136257,devkota,157335,ambari,18.0
2250,136257,devkota,157629,april 2nd,44.0
2251,136257,devkota,158262,database,46.0
2252,136257,devkota,158295,fwd,15.0
2254,136257,devkota,158334,Bryan Starbuck,149.0
2255,136257,devkota,158462,entered,22.0
2257,136257,devkota,158544,svc,24.0
2259,136257,devkota,158792,starbuck,990.0
2260,136257,devkota,158793,roshan,10.0
2265,136270,520,136270,520,8.0
2266,136270,520,136389,2016,86.0
2273,136270,520,140446,nov 22,12.0
2274,136270,520,140447,november 22,74.0
2275,136270,520,141183,ios,8.0
2276,136270,520,149151,softphone,7.0
2280,136270,520,156296,incontact,25.0
2281,136270,520,156345,justin mcdonald,70.0
2282,136270,520,156351,rowell,23.0
2283,136270,520,156352,paulus,79.0
2284,136270,520,156439,dialer,75.0
2288,136270,520,156465,sabath,50.0
2289,136270,520,156466,andrew goldberg,6.0
2294,136270,520,158792,starbuck,25.0
2295,136275,saroj,136091,honeybadger,90.0
2297,136275,saroj,136113,ssh,19.0
2298,136275,saroj,136114,adding,41.0
2299,136275,saroj,136119,fyi,64.0
2300,136275,saroj,136151,300,19.0
2301,136275,saroj,136165,sidekiq,57.0
2302,136275,saroj,136173,skype,115.0
2303,136275,saroj,136181,having,38.0
2304,136275,saroj,136207,backend,40.0
2307,136275,saroj,136218,feedback,40.0
2309,136275,saroj,136228,config,39.0
2312,136275,saroj,136257,devkota,228.0
2313,136275,saroj,136275,saroj,301.0
2314,136275,saroj,136276,uploaded,7.0
2315,136275,saroj,136304,maharjan,983.0
2316,136275,saroj,136324,deployed,29.0
2318,136275,saroj,136389,2016,597.0
2319,136275,saroj,136416,switched,6.0
2320,136275,saroj,136435,asap,13.0
2322,136275,saroj,136566,shapiro,93.0
2324,136275,saroj,136654,200,67.0
2327,136275,saroj,136786,linux,7.0
2328,136275,saroj,136809,sql,6.0
2329,136275,saroj,136821,pokhrel,42.0
2330,136275,saroj,136879,pokharel,174.0
2332,136275,saroj,137070,100,25.0
2333,136275,saroj,137098,anymore,11.0
2334,136275,saroj,137139,nov,60.0
2336,136275,saroj,137361,dnc,20.0
2338,136275,saroj,137553,april 1st,104.0
2339,136275,saroj,137623,oct,38.0
2340,136275,saroj,137778,checking,17.0
2341,136275,saroj,137811,i.e,6.0
2342,136275,saroj,137862,may 1st,384.0
2344,136275,saroj,137960,answered,23.0
2345,136275,saroj,137975,183,172.0
2346,136275,saroj,138138,may 18,16.0
2347,136275,saroj,138264,encrypted,9.0
2348,136275,saroj,138480,displaying,9.0
2349,136275,saroj,138498,sushil,66.0
2350,136275,saroj,138536,october 31,8.0
2352,136275,saroj,139147,san francisco ca,538.0
2353,136275,saroj,139346,sms,20.0
2354,136275,saroj,139369,august 25,62.0
2356,136275,saroj,139429,june 26,53.0
2357,136275,saroj,139539,nov 23,30.0
2358,136275,saroj,139609,aug 24,151.0
2360,136275,saroj,140374,goldberg,15.0
2361,136275,saroj,140451,gagan,104.0
2363,136275,saroj,140565,248,182.0
2364,136275,saroj,140674,535,220.0
2366,136275,saroj,141181,functionality,17.0
2367,136275,saroj,141183,ios,72.0
2368,136275,saroj,141202,aug 25,513.0
2369,136275,saroj,141296,handoff,9.0
2370,136275,saroj,141531,october 11,17.0
2371,136275,saroj,141554,ids,34.0
2372,136275,saroj,141774,2nd half,107.0
2373,136275,saroj,142180,postgresql,10.0
2375,136275,saroj,142604,hellosign,10.0
2376,136275,saroj,142622,timestamp,47.0
2377,136275,saroj,142642,february 15,12.0
2381,136275,saroj,142874,crm,27.0
2382,136275,saroj,142930,timeout,19.0
2383,136275,saroj,142931,nginx,17.0
2384,136275,saroj,142939,callbacks,346.0
2385,136275,saroj,142951,google analytics,7.0
2389,136275,saroj,143082,3.0,90.0
2390,136275,saroj,143220,clicked,11.0
2391,136275,saroj,143317,may 17,31.0
2392,136275,saroj,143461,downloaded,30.0
2393,136275,saroj,143483,june 1st,212.0
2394,136275,saroj,143565,may 10,7.0
2396,136275,saroj,145235,security,18.0
2397,136275,saroj,145452,eng,786.0
2398,136275,saroj,145742,156,259.0
2399,136275,saroj,146706,twilio,20.0
2402,136275,saroj,148510,may 2nd,96.0
2404,136275,saroj,150019,ftp,28.0
2405,136275,saroj,150395,comcast,7.0
2406,136275,saroj,150575,195,54.0
2407,136275,saroj,151396,jruby,26.0
2408,136275,saroj,151417,bioinformatics,25.0
2411,136275,saroj,152222,aug 22,47.0
2412,136275,saroj,152591,nirajan,251.0
2414,136275,saroj,153320,filtering,35.0
2417,136275,saroj,156175,bellevue,9.0
2418,136275,saroj,156226,2017,1078.0
2419,136275,saroj,156234,bitbucket,35.0
2420,136275,saroj,156235,cto,289.0
2421,136275,saroj,156236,i’m,140.0
2422,136275,saroj,156242,shrestha,124.0
2423,136275,saroj,156243,don’t,238.0
2425,136275,saroj,156246,aws,29.0
2426,136275,saroj,156249,feb,80.0
2427,136275,saroj,156250,startup,17.0
2428,136275,saroj,156253,2nd,7.0
2431,136275,saroj,156261,postgres,19.0
2432,136275,saroj,156266,1st,262.0
2433,136275,saroj,156269,json,56.0
2434,136275,saroj,156296,incontact,262.0
2435,136275,saroj,156301,ddos attack,31.0
2436,136275,saroj,156328,etan,88.0
2438,136275,saroj,156335,udell,10.0
2439,136275,saroj,156345,justin mcdonald,202.0
2440,136275,saroj,156351,rowell,225.0
2441,136275,saroj,156352,paulus,277.0
2444,136275,saroj,156375,callback,294.0
2447,136275,saroj,156429,messed up,14.0
2448,136275,saroj,156430,lookup,52.0
2451,136275,saroj,156447,bryon,705.0
2452,136275,saroj,156448,the callback,79.0
2453,136275,saroj,156466,andrew goldberg,135.0
2454,136275,saroj,156475,mcdonald,77.0
2455,136275,saroj,156499,reierson,21.0
2456,136275,saroj,156547,utm source,22.0
2461,136275,saroj,156577,timeouts,8.0
2462,136275,saroj,156579,uwo,25.0
2463,136275,saroj,156607,synch,11.0
2464,136275,saroj,156622,dob,7.0
2465,136275,saroj,156630,referrer,11.0
2466,136275,saroj,156633,hii,20.0
2468,136275,saroj,156830,dec,115.0
2469,136275,saroj,156833,ssn,38.0
2472,136275,saroj,157344,newrelic,24.0
2473,136275,saroj,157629,april 2nd,15.0
2474,136275,saroj,158262,database,19.0
2475,136275,saroj,158295,fwd,22.0
2477,136275,saroj,158334,Bryan Starbuck,161.0
2480,136275,saroj,158780,firewall,66.0
2481,136275,saroj,158792,starbuck,837.0
2483,136276,uploaded,136181,having,11.0
2484,136276,uploaded,136213,username,7.0
2485,136276,uploaded,136218,feedback,7.0
2486,136276,uploaded,136226,linkedin,6.0
2488,136276,uploaded,136257,devkota,38.0
2489,136276,uploaded,136275,saroj,7.0
2490,136276,uploaded,136276,uploaded,36.0
2494,136276,uploaded,136389,2016,84.0
2497,136276,uploaded,136509,1996,8.0
2498,136276,uploaded,136520,ext,18.0
2499,136276,uploaded,136566,shapiro,41.0
2502,136276,uploaded,136821,pokhrel,18.0
2504,136276,uploaded,137361,dnc,35.0
2506,136276,uploaded,137553,april 1st,17.0
2507,136276,uploaded,137623,oct,7.0
2509,136276,uploaded,138138,may 18,6.0
2510,136276,uploaded,138264,encrypted,84.0
2514,136276,uploaded,139346,sms,19.0
2515,136276,uploaded,139357,june 21,8.0
2517,136276,uploaded,139809,lamichhane,10.0
2518,136276,uploaded,140180,sweeney,27.0
2519,136276,uploaded,140451,gagan,34.0
2520,136276,uploaded,141181,functionality,10.0
2521,136276,uploaded,141183,ios,8.0
2522,136276,uploaded,141264,847,8.0
2524,136276,uploaded,141774,2nd half,135.0
2525,136276,uploaded,142604,hellosign,26.0
2528,136276,uploaded,142995,timezone,14.0
2530,136276,uploaded,143187,redmond,6.0
